date,day of week,exercise type,weight,reps,RPE,e1rm,total sleep minutes,deep sleep minutes,REM sleep minutes,avg RHR (bpm),avg HRV (ms),velocity set,velocity start time,set mean velocity m/s,fastest rep,fastest mean velocity m/s,slowest rep,slowest mean velocity m/s,last rep mean velocity m/s,velocity loss %,set mean force N,set mean force/bodyweight N/kg,set peak force N,set peak force/bodyweight N/kg
2026-01-30,Friday,Incline Bench,115.1,5,6,149.3,405,32,104,56,50,,,,,,,,,,,,,
2026-01-30,Friday,Incline Bench,115.1,6,6,153,405,32,104,56,50,,,,,,,,,,,,,
2026-01-30,Friday,Incline Bench,115.1,6,6,153,405,32,104,56,50,,,,,,,,,,,,,
2026-01-29,Thursday,Spoto Press,100.1,5,5,132.9,293,41,51,57,46,,,,,,,,,,,,,
2026-01-29,Thursday,Spoto Press,100.1,5,5,132.9,293,41,51,57,46,,,,,,,,,,,,,
2026-01-29,Thursday,Spoto Press,100.1,5,5,132.9,293,41,51,57,46,,,,,,,,,,,,,
2026-01-29,Thursday,Spoto Press,100.1,6,5,136.2,293,41,51,57,46,,,,,,,,,,,,,
2026-01-29,Thursday,Spoto Press,100.1,6,5,136.2,293,41,51,57,46,,,,,,,,,,,,,
2026-01-29,Thursday,Spoto Press,100.1,6,5,136.2,293,41,51,57,46,,,,,,,,,,,,,
2026-01-29,Thursday,Front Squat,115.1,5,6,149.3,293,41,51,57,46,,,,,,,,,,,,,
2026-01-29,Thursday,Front Squat,115.1,6,6,153,293,41,51,57,46,,,,,,,,,,,,,
2026-01-29,Thursday,Front Squat,115.1,6,6,153,293,41,51,57,46,,,,,,,,,,,,,
2026-01-29,Thursday,Front Squat,115.1,6,6,153,293,41,51,57,46,,,,,,,,,,,,,
2026-01-29,Thursday,Front Squat,115.1,6,7.5,147.3,293,41,51,57,46,,,,,,,,,,,,,
2026-01-27,Tuesday,SSB Squat,190,3,5.5,237,360,41,66,51,77,,,,,,,,,,,,,
2026-01-27,Tuesday,SSB Squat,190,4,5.5,243.4,360,41,66,51,77,,,,,,,,,,,,,
2026-01-27,Tuesday,SSB Squat,190,6,6,252.6,360,41,66,51,77,,,,,,,,,,,,,
2026-01-27,Tuesday,SSB Squat,190,6,6,252.6,360,41,66,51,77,,,,,,,,,,,,,
2026-01-27,Tuesday,Conventional Deadlift,259.9,5,6,337.3,360,41,66,51,77,,,,,,,,,,,,,
2026-01-27,Tuesday,Conventional Deadlift,259.9,5,6,337.3,360,41,66,51,77,,,,,,,,,,,,,
2026-01-27,Tuesday,Conventional Deadlift,259.9,6,7,337.3,360,41,66,51,77,,,,,,,,,,,,,
2026-01-27,Tuesday,Conventional Deadlift,259.9,5,7,328.7,360,41,66,51,77,,,,,,,,,,,,,
2026-01-27,Tuesday,Comp Bench,145.1,4,6,183.2,360,41,66,51,77,,,,,,,,,,,,,
2026-01-27,Tuesday,Comp Bench,145.1,5,6,188.1,360,41,66,51,77,,,,,,,,,,,,,
2026-01-27,Tuesday,Comp Bench,145.1,5,6,188.1,360,41,66,51,77,,,,,,,,,,,,,
2026-01-27,Tuesday,Comp Bench,145.1,6,6,192.9,360,41,66,51,77,,,,,,,,,,,,,
2026-01-27,Tuesday,Comp Bench,145.1,6,6,192.9,360,41,66,51,77,,,,,,,,,,,,,
2026-01-23,Friday,High Bar Squat,179.9,6,7,233.5,364,35,73,53,56,,,,,,,,,,,,,
2026-01-23,Friday,High Bar Squat,179.9,6,7,233.5,364,35,73,53,56,,,,,,,,,,,,,
2026-01-23,Friday,High Bar Squat,179.9,6,7,233.5,364,35,73,53,56,,,,,,,,,,,,,
2025-12-27,Saturday,Squat,220.5,5,5,293.2,587,62,147,51,75,,,,,,,,,,,,,
2025-12-27,Saturday,Squat,220.5,5,5,293.2,587,62,147,51,75,,,,,,,,,,,,,
2025-12-27,Saturday,Squat,220.5,5,5,293.2,587,62,147,51,75,,,,,,,,,,,,,
2025-12-27,Saturday,Deadlift,286.6,4,4,379.2,587,62,147,51,75,,,,,,,,,,,,,
2025-12-27,Saturday,Deadlift,286.6,4,4,379.2,587,62,147,51,75,,,,,,,,,,,,,
2025-12-27,Saturday,Deadlift,286.6,4,4,379.2,587,62,147,51,75,,,,,,,,,,,,,
2025-12-26,Friday,Bench Press,143.3,5,4,200.6,82,13,11,46.1,56,,,,,,,,,,,,,
2025-12-26,Friday,Bench Press,143.3,5,4,200.6,82,13,11,46.1,56,,,,,,,,,,,,,
2025-12-26,Friday,Bench Press,143.3,5,4,200.6,82,13,11,46.1,56,,,,,,,,,,,,,
2025-12-26,Friday,Bench Press,143.3,5,4,200.6,82,13,11,46.1,56,,,,,,,,,,,,,
2025-12-24,Wednesday,Long Pause Bench,132.3,4,,,554,51,107,51,81,,,,,,,,,,,,,
2025-12-24,Wednesday,Long Pause Bench,132.3,4,,,554,51,107,51,81,,,,,,,,,,,,,
2025-12-24,Wednesday,Long Pause Bench,132.3,4,,,554,51,107,51,81,,,,,,,,,,,,,
2025-12-24,Wednesday,Long Pause Bench,132.3,4,,,554,51,107,51,81,,,,,,,,,,,,,
2025-12-20,Saturday,Squat,325.2,1,7.5,350.5,602,96,149,53,60,,,,,,,,,,,,,
2025-12-20,Saturday,Deadlift,424.4,1,8.5,443.1,602,96,149,53,60,,,,,,,,,,,,,
2025-12-20,Saturday,Bench Press,215,1,9.5,218.3,602,96,149,53,60,,,,,,,,,,,,,
2025-12-17,Wednesday,Long Pause Bench,159.8,2,4,198.4,790,88,178,55,50.9,,,,,,,,,,,,,
2025-12-17,Wednesday,Long Pause Bench,159.8,2,4,198.4,790,88,178,55,50.9,,,,,,,,,,,,,
2025-12-17,Wednesday,Long Pause Bench,159.8,2,4,198.4,790,88,178,55,50.9,,,,,,,,,,,,,
2025-12-16,Tuesday,Pause Squat,242.5,2,4,304.2,335,20,66,48,81,,,,,,,,,,,,,
2025-12-16,Tuesday,Pause Squat,242.5,2,4,304.2,335,20,66,48,81,,,,,,,,,,,,,
2025-12-16,Tuesday,Pause Squat,242.5,2,4,304.2,335,20,66,48,81,,,,,,,,,,,,,
2025-12-16,Tuesday,Deadlift,330.7,2,4,410.1,335,20,66,48,81,,,,,,,,,,,,,
2025-12-16,Tuesday,Deadlift,330.7,2,4,410.1,335,20,66,48,81,,,,,,,,,,,,,
2025-12-16,Tuesday,Deadlift,330.7,2,4,410.1,335,20,66,48,81,,,,,,,,,,,,,
2025-12-15,Monday,Touch and Go Bench,176.4,4,4,231.5,588,66,173,47,100,,,,,,,,,,,,,
2025-12-15,Monday,Touch and Go Bench,176.4,4,4,231.5,588,66,173,47,100,,,,,,,,,,,,,
2025-12-15,Monday,Touch and Go Bench,176.4,4,4,231.5,588,66,173,47,100,,,,,,,,,,,,,
2025-12-15,Monday,Touch and Go Bench,176.4,4,4,231.5,588,66,173,47,100,,,,,,,,,,,,,
2025-12-13,Saturday,Squat,319.7,1,7,350.5,641,46,113,54.7,54,,,,,,,,,,,,,
2025-12-13,Saturday,Squat,292.1,2,7,328.5,641,46,113,54.7,54,,,,,,,,,,,,,
2025-12-13,Saturday,Squat,292.1,2,7,328.5,641,46,113,54.7,54,,,,,,,,,,,,,
2025-12-13,Saturday,Squat,292.1,2,6,337.3,641,46,113,54.7,54,,,,,,,,,,,,,
2025-12-13,Saturday,Squat,292.1,2,6,337.3,641,46,113,54.7,54,,,,,,,,,,,,,
2025-12-13,Saturday,Deadlift,402.3,1,7,443.1,641,46,113,54.7,54,,,,,,,,,,,,,
2025-12-13,Saturday,Deadlift,369.3,2,5,445.3,641,46,113,54.7,54,,,,,,,,,,,,,
2025-12-13,Saturday,Deadlift,369.3,2,5,445.3,641,46,113,54.7,54,,,,,,,,,,,,,
2025-12-13,Saturday,Deadlift,369.3,2,5,445.3,641,46,113,54.7,54,,,,,,,,,,,,,
2025-12-12,Friday,Bench Press,209.4,1,8.5,220.5,336,21,66,51,58,,,,,,,,,,,,,
2025-12-12,Friday,Bench Press,187.4,2,6,216.1,336,21,66,51,58,,,,,,,,,,,,,
2025-12-12,Friday,Bench Press,187.4,2,6,216.1,336,21,66,51,58,,,,,,,,,,,,,
2025-12-12,Friday,Bench Press,187.4,2,6,216.1,336,21,66,51,58,,,,,,,,,,,,,
2025-12-12,Friday,Bench Press,187.4,2,6,216.1,336,21,66,51,58,,,,,,,,,,,,,
2025-12-12,Friday,Bench Press,187.4,2,6,216.1,336,21,66,51,58,,,,,,,,,,,,,
2025-12-12,Friday,Bench Press,187.4,2,6,216.1,336,21,66,51,58,,,,,,,,,,,,,
2025-12-10,Wednesday,Long Pause Bench,159.8,4,5,205,546,46,132,51,70,,,,,,,,,,,,,
2025-12-10,Wednesday,Long Pause Bench,159.8,4,5,205,546,46,132,51,70,,,,,,,,,,,,,
2025-12-10,Wednesday,Long Pause Bench,159.8,4,5,205,546,46,132,51,70,,,,,,,,,,,,,
2025-12-10,Wednesday,Long Pause Bench,159.8,4,5,205,546,46,132,51,70,,,,,,,,,,,,,
2025-12-09,Tuesday,Pause Squat,242.5,3,5,304.2,408,19,64,52,74,,,,,,,,,,,,,
2025-12-09,Tuesday,Pause Squat,242.5,3,5,304.2,408,19,64,52,74,,,,,,,,,,,,,
2025-12-09,Tuesday,Pause Squat,242.5,3,5,304.2,408,19,64,52,74,,,,,,,,,,,,,
2025-12-09,Tuesday,Pause Squat,242.5,3,5,304.2,408,19,64,52,74,,,,,,,,,,,,,
2025-12-09,Tuesday,Deadlift,330.7,3,4,425.5,408,19,64,52,74,,,,,,,,,,,,,
2025-12-09,Tuesday,Deadlift,330.7,3,4,425.5,408,19,64,52,74,,,,,,,,,,,,,
2025-12-09,Tuesday,Deadlift,330.7,3,5,410.1,408,19,64,52,74,,,,,,,,,,,,,
2025-12-09,Tuesday,Deadlift,330.7,3,5,410.1,408,19,64,52,74,,,,,,,,,,,,,
2025-12-08,Monday,Touch and Go Bench,176.4,5,5,231.5,702,93,154,53.2,62.6,,,,,,,,,,,,,
2025-12-08,Monday,Touch and Go Bench,176.4,5,5,231.5,702,93,154,53.2,62.6,,,,,,,,,,,,,
2025-12-08,Monday,Touch and Go Bench,176.4,5,5,231.5,702,93,154,53.2,62.6,,,,,,,,,,,,,
2025-12-08,Monday,Touch and Go Bench,176.4,5,5,231.5,702,93,154,53.2,62.6,,,,,,,,,,,,,
2025-12-08,Monday,Touch and Go Bench,176.4,5,5,231.5,702,93,154,53.2,62.6,,,,,,,,,,,,,
2025-12-06,Saturday,Squat,308.6,1,6,350.5,801,40,190,54,59.7,,,,,,,,,,,,,
2025-12-06,Saturday,Squat,286.6,2,6,330.7,801,40,190,54,59.7,,,,,,,,,,,,,
2025-12-06,Saturday,Squat,286.6,2,6,330.7,801,40,190,54,59.7,,,,,,,,,,,,,
2025-12-06,Saturday,Squat,286.6,2,6,330.7,801,40,190,54,59.7,,,,,,,,,,,,,
2025-12-06,Saturday,Squat,286.6,2,6,330.7,801,40,190,54,59.7,,,,,,,,,,,,,
2025-12-06,Saturday,Deadlift,402.3,1,9,412.3,801,40,190,54,59.7,,,,,,,,,,,,,
2025-12-06,Saturday,Deadlift,358.3,2,6,416.7,801,40,190,54,59.7,,,,,,,,,,,,,
2025-12-06,Saturday,Deadlift,358.3,2,6,416.7,801,40,190,54,59.7,,,,,,,,,,,,,
2025-12-06,Saturday,Deadlift,358.3,2,6,416.7,801,40,190,54,59.7,,,,,,,,,,,,,
2025-12-05,Friday,Bench Press,203.9,1,8,218.3,399,42,107,50,66,,,,,,,,,,,,,
2025-12-05,Friday,Bench Press,181.9,3,7,209.4,399,42,107,50,66,,,,,,,,,,,,,
2025-12-05,Friday,Bench Press,181.9,3,7,209.4,399,42,107,50,66,,,,,,,,,,,,,
2025-12-05,Friday,Bench Press,181.9,3,7,209.4,399,42,107,50,66,,,,,,,,,,,,,
2025-12-05,Friday,Bench Press,181.9,3,7,209.4,399,42,107,50,66,,,,,,,,,,,,,
2025-12-05,Friday,Bench Press,181.9,3,7,,399,42,107,50,66,,,,,,,,,,,,,
2025-12-03,Wednesday,Long Pause Bench,159.8,4,5,205,456,41,57,55.1,54.3,,,,,,,,,,,,,
2025-12-03,Wednesday,Long Pause Bench,159.8,4,5,205,456,41,57,55.1,54.3,,,,,,,,,,,,,
2025-12-03,Wednesday,Long Pause Bench,159.8,4,5,205,456,41,57,55.1,54.3,,,,,,,,,,,,,
2025-12-03,Wednesday,Long Pause Bench,159.8,4,5,205,456,41,57,55.1,54.3,,,,,,,,,,,,,
2025-12-02,Tuesday,Pause Squat,242.5,3,4,315.3,285,24,36,51,54,,,,,,,,,,,,,
2025-12-02,Tuesday,Pause Squat,242.5,3,4,315.3,285,24,36,51,54,,,,,,,,,,,,,
2025-12-02,Tuesday,Pause Squat,242.5,3,5,304.2,285,24,36,51,54,,,,,,,,,,,,,
2025-12-02,Tuesday,Pause Squat,242.5,3,5,304.2,285,24,36,51,54,,,,,,,,,,,,,
2025-12-02,Tuesday,Deadlift,330.7,3,4,425.5,285,24,36,51,54,,,,,,,,,,,,,
2025-12-02,Tuesday,Deadlift,330.7,3,4,425.5,285,24,36,51,54,,,,,,,,,,,,,
2025-12-02,Tuesday,Deadlift,330.7,3,4,425.5,285,24,36,51,54,,,,,,,,,,,,,
2025-12-02,Tuesday,Deadlift,330.7,3,4,425.5,285,24,36,51,54,,,,,,,,,,,,,
2025-12-01,Monday,Touch and Go Bench,176.4,5,5,231.5,526,41,139,50,66,,,,,,,,,,,,,
2025-12-01,Monday,Touch and Go Bench,176.4,5,5,231.5,526,41,139,50,66,,,,,,,,,,,,,
2025-12-01,Monday,Touch and Go Bench,176.4,5,5,231.5,526,41,139,50,66,,,,,,,,,,,,,
2025-12-01,Monday,Touch and Go Bench,176.4,5,5,231.5,526,41,139,50,66,,,,,,,,,,,,,
2025-11-29,Saturday,Squat,303.1,1,6,341.7,470,58,129,50,71.7,,,,,,,,,,,,,
2025-11-29,Saturday,Squat,275.6,3,6,330.7,470,58,129,50,71.7,,,,,,,,,,,,,
2025-11-29,Saturday,Squat,275.6,3,6,330.7,470,58,129,50,71.7,,,,,,,,,,,,,
2025-11-29,Saturday,Squat,275.6,3,6,330.7,470,58,129,50,71.7,,,,,,,,,,,,,
2025-11-29,Saturday,Deadlift,391.3,1,6,440.9,470,58,129,50,71.7,,,,,,,,,,,,,
2025-11-29,Saturday,Deadlift,358.3,2,5,432.1,470,58,129,50,71.7,,,,,,,,,,,,,
2025-11-29,Saturday,Deadlift,358.3,2,5,432.1,470,58,129,50,71.7,,,,,,,,,,,,,
2025-11-29,Saturday,Deadlift,358.3,2,5,432.1,470,58,129,50,71.7,,,,,,,,,,,,,
2025-11-28,Friday,Bench Press,198.4,1,7,218.3,704,80,165,52.1,68.7,,,,,,,,,,,,,
2025-11-28,Friday,Bench Press,176.4,4,6,218.3,704,80,165,52.1,68.7,,,,,,,,,,,,,
2025-11-28,Friday,Bench Press,176.4,4,6,218.3,704,80,165,52.1,68.7,,,,,,,,,,,,,
2025-11-28,Friday,Bench Press,176.4,4,6,218.3,704,80,165,52.1,68.7,,,,,,,,,,,,,
2025-11-28,Friday,Bench Press,176.4,4,6,218.3,704,80,165,52.1,68.7,,,,,,,,,,,,,
2025-11-26,Wednesday,Long Pause Bench,159.8,4,6,198.4,651,65,151,54.5,58.4,,,,,,,,,,,,,
2025-11-26,Wednesday,Long Pause Bench,159.8,4,6,198.4,651,65,151,54.5,58.4,,,,,,,,,,,,,
2025-11-26,Wednesday,Long Pause Bench,159.8,4,6,198.4,651,65,151,54.5,58.4,,,,,,,,,,,,,
2025-11-25,Tuesday,Pause Squat,242.5,3,5,304.2,362,21,56,56,58,,,,,,,,,,,,,
2025-11-25,Tuesday,Pause Squat,242.5,3,5,304.2,362,21,56,56,58,,,,,,,,,,,,,
2025-11-25,Tuesday,Pause Squat,242.5,3,5,304.2,362,21,56,56,58,,,,,,,,,,,,,
2025-11-25,Tuesday,Deadlift,319.7,4,5,412.3,362,21,56,56,58,,,,,,,,,,,,,
2025-11-25,Tuesday,Deadlift,319.7,4,5,412.3,362,21,56,56,58,,,,,,,,,,,,,
2025-11-25,Tuesday,Deadlift,319.7,4,5,412.3,362,21,56,56,58,,,,,,,,,,,,,
2025-11-24,Monday,Touch and Go Bench,176.4,5,6.5,220.5,687,106,176,48.7,82,,,,,,,,,,,,,
2025-11-24,Monday,Touch and Go Bench,176.4,5,6.5,220.5,687,106,176,48.7,82,,,,,,,,,,,,,
2025-11-24,Monday,Touch and Go Bench,176.4,5,6.5,220.5,687,106,176,48.7,82,,,,,,,,,,,,,
2025-11-24,Monday,Touch and Go Bench,176.4,5,6,224.9,687,106,176,48.7,82,,,,,,,,,,,,,
2025-11-22,Saturday,Squat,308.6,1,7,337.3,472,58,77,56.4,48.4,,,,,,,,,,,,,
2025-11-22,Saturday,Squat,275.6,2,5,330.7,472,58,77,56.4,48.4,,,,,,,,,,,,,
2025-11-22,Saturday,Squat,275.6,2,5,330.7,472,58,77,56.4,48.4,,,,,,,,,,,,,
2025-11-22,Saturday,Squat,275.6,2,5,330.7,472,58,77,56.4,48.4,,,,,,,,,,,,,
2025-11-22,Saturday,Deadlift,402.3,1,6,454.2,472,58,77,56.4,48.4,,,,,,,,,,,,,
2025-11-22,Saturday,Deadlift,352.7,2,4,440.9,472,58,77,56.4,48.4,,,,,,,,,,,,,
2025-11-22,Saturday,Deadlift,352.7,2,4,440.9,472,58,77,56.4,48.4,,,,,,,,,,,,,
2025-11-21,Friday,Bench Press,203.9,1,8.5,216.1,376,37,75,52,57,,,,,,,,,,,,,
2025-11-21,Friday,Bench Press,176.4,3,5,218.3,376,37,75,52,57,,,,,,,,,,,,,
2025-11-21,Friday,Bench Press,176.4,3,5,218.3,376,37,75,52,57,,,,,,,,,,,,,
2025-11-21,Friday,Bench Press,176.4,3,5,218.3,376,37,75,52,57,,,,,,,,,,,,,
2025-11-19,Wednesday,Long Pause Bench,159.8,3,4,205,531,75,123,54.5,47,,,,,,,,,,,,,
2025-11-19,Wednesday,Long Pause Bench,159.8,3,4,205,531,75,123,54.5,47,,,,,,,,,,,,,
2025-11-19,Wednesday,Long Pause Bench,159.8,3,4,205,531,75,123,54.5,47,,,,,,,,,,,,,
2025-11-18,Tuesday,Pause Squat,242.5,2,3,315.3,410,37,112,49,72,,,,,,,,,,,,,
2025-11-18,Tuesday,Pause Squat,242.5,2,3,315.3,410,37,112,49,72,,,,,,,,,,,,,
2025-11-18,Tuesday,Deadlift,319.7,3,3,427.7,410,37,112,49,72,,,,,,,,,,,,,
2025-11-18,Tuesday,Deadlift,319.7,3,3,427.7,410,37,112,49,72,,,,,,,,,,,,,
2025-11-17,Monday,Touch and Go Bench,176.4,4,5,224.9,507,62,124,50.9,62.5,,,,,,,,,,,,,
2025-11-17,Monday,Touch and Go Bench,176.4,4,5,224.9,507,62,124,50.9,62.5,,,,,,,,,,,,,
2025-11-17,Monday,Touch and Go Bench,176.4,4,5,224.9,507,62,124,50.9,62.5,,,,,,,,,,,,,
2025-11-17,Monday,Touch and Go Bench,176.4,4,5,224.9,507,62,124,50.9,62.5,,,,,,,,,,,,,
2025-11-15,Saturday,Squat,303.1,1,8,321.9,778,84,196,54.5,54.3,,,,,,,,,,,,,
2025-11-15,Saturday,Squat,275.6,3,5,341.7,778,84,196,54.5,54.3,,,,,,,,,,,,,
2025-11-15,Saturday,Squat,275.6,3,5,341.7,778,84,196,54.5,54.3,,,,,,,,,,,,,
2025-11-15,Saturday,Squat,275.6,3,5,341.7,778,84,196,54.5,54.3,,,,,,,,,,,,,
2025-11-15,Saturday,Squat,275.6,3,5,341.7,778,84,196,54.5,54.3,,,,,,,,,,,,,
2025-11-15,Saturday,Deadlift,391.3,1,7,425.5,778,84,196,54.5,54.3,,,,,,,,,,,,,
2025-11-15,Saturday,Deadlift,352.7,3,7,412.3,778,84,196,54.5,54.3,,,,,,,,,,,,,
2025-11-15,Saturday,Deadlift,352.7,3,6,425.5,778,84,196,54.5,54.3,,,,,,,,,,,,,
2025-11-15,Saturday,Deadlift,352.7,3,6,425.5,778,84,196,54.5,54.3,,,,,,,,,,,,,
2025-11-14,Friday,Bench Press,198.4,1,7,218.3,305,20,64,52,50,,,,,,,,,,,,,
2025-11-14,Friday,Bench Press,176.4,4,7,209.4,305,20,64,52,50,,,,,,,,,,,,,
2025-11-14,Friday,Bench Press,176.4,4,7,209.4,305,20,64,52,50,,,,,,,,,,,,,
2025-11-14,Friday,Bench Press,176.4,4,7,209.4,305,20,64,52,50,,,,,,,,,,,,,
2025-11-14,Friday,Bench Press,176.4,4,6,218.3,305,20,64,52,50,,,,,,,,,,,,,
2025-11-12,Wednesday,Long Pause Bench,165.3,4,5,211.6,555,57,150,57.2,46.3,,,,,,,,,,,,,
2025-11-12,Wednesday,Long Pause Bench,165.3,4,5,211.6,555,57,150,57.2,46.3,,,,,,,,,,,,,
2025-11-12,Wednesday,Long Pause Bench,165.3,4,5,211.6,555,57,150,57.2,46.3,,,,,,,,,,,,,
2025-11-12,Wednesday,Long Pause Bench,165.3,4,5,211.6,555,57,150,57.2,46.3,,,,,,,,,,,,,
2025-11-12,Wednesday,Long Pause Bench,165.3,4,5,211.6,555,57,150,57.2,46.3,,,,,,,,,,,,,
2025-11-11,Tuesday,Pause Squat,242.5,3,5,304.2,324,41,62,52,58,,,,,,,,,,,,,
2025-11-11,Tuesday,Pause Squat,242.5,3,5,304.2,324,41,62,52,58,,,,,,,,,,,,,
2025-11-11,Tuesday,Pause Squat,242.5,3,5,304.2,324,41,62,52,58,,,,,,,,,,,,,
2025-11-11,Tuesday,Deadlift,325.2,4,5,416.7,324,41,62,52,58,,,,,,,,,,,,,
2025-11-11,Tuesday,Deadlift,325.2,4,5,416.7,324,41,62,52,58,,,,,,,,,,,,,
2025-11-11,Tuesday,Deadlift,325.2,4,5,416.7,324,41,62,52,58,,,,,,,,,,,,,
2025-11-10,Monday,Touch and Go Bench,176.4,5,5,231.5,710,52,176,56,51,,,,,,,,,,,,,
2025-11-10,Monday,Touch and Go Bench,176.4,5,5,231.5,710,52,176,56,51,,,,,,,,,,,,,
2025-11-10,Monday,Touch and Go Bench,176.4,5,5,231.5,710,52,176,56,51,,,,,,,,,,,,,
2025-11-10,Monday,Touch and Go Bench,176.4,5,5,231.5,710,52,176,56,51,,,,,,,,,,,,,
2025-11-10,Monday,Touch and Go Bench,176.4,5,5,231.5,710,52,176,56,51,,,,,,,,,,,,,
2025-11-08,Saturday,Squat,292.1,1,5.5,332.9,623,77,162,55,50.9,,,,,,,,,,,,,
2025-11-08,Saturday,Squat,270.1,3,5,335.1,623,77,162,55,50.9,,,,,,,,,,,,,
2025-11-08,Saturday,Squat,270.1,3,5,335.1,623,77,162,55,50.9,,,,,,,,,,,,,
2025-11-08,Saturday,Squat,270.1,3,5,335.1,623,77,162,55,50.9,,,,,,,,,,,,,
2025-11-08,Saturday,Squat,270.1,3,5,335.1,623,77,162,55,50.9,,,,,,,,,,,,,
2025-11-08,Saturday,Deadlift,380.3,1,5,443.1,623,77,162,55,50.9,,,,,,,,,,,,,
2025-11-08,Saturday,Deadlift,341.7,3,5,423.3,623,77,162,55,50.9,,,,,,,,,,,,,
2025-11-08,Saturday,Deadlift,341.7,3,5,423.3,623,77,162,55,50.9,,,,,,,,,,,,,
2025-11-08,Saturday,Deadlift,341.7,3,5,423.3,623,77,162,55,50.9,,,,,,,,,,,,,
2025-11-07,Friday,Bench Press,192.9,1,7.5,209.4,371,37,65,55,41,,,,,,,,,,,,,
2025-11-07,Friday,Bench Press,170.9,4,6,209.4,371,37,65,55,41,,,,,,,,,,,,,
2025-11-07,Friday,Bench Press,170.9,4,6,209.4,371,37,65,55,41,,,,,,,,,,,,,
2025-11-07,Friday,Bench Press,170.9,4,6,209.4,371,37,65,55,41,,,,,,,,,,,,,
2025-11-07,Friday,Bench Press,170.9,4,6,209.4,371,37,65,55,41,,,,,,,,,,,,,
2025-11-05,Wednesday,Long Pause Bench,159.8,4,5,205,572,72,132,55.8,43.3,,,,,,,,,,,,,
2025-11-05,Wednesday,Long Pause Bench,159.8,4,5,205,572,72,132,55.8,43.3,,,,,,,,,,,,,
2025-11-05,Wednesday,Long Pause Bench,159.8,4,5,205,572,72,132,55.8,43.3,,,,,,,,,,,,,
2025-11-05,Wednesday,Long Pause Bench,159.8,4,5,205,572,72,132,55.8,43.3,,,,,,,,,,,,,
2025-11-05,Wednesday,Long Pause Bench,159.8,4,5,205,572,72,132,55.8,43.3,,,,,,,,,,,,,
2025-11-04,Tuesday,Pause Squat,237,3,5,293.2,459,47,96,56.1,48.1,,,,,,,,,,,,,
2025-11-04,Tuesday,Pause Squat,237,3,5,293.2,459,47,96,56.1,48.1,,,,,,,,,,,,,
2025-11-04,Tuesday,Pause Squat,237,3,5,293.2,459,47,96,56.1,48.1,,,,,,,,,,,,,
2025-11-04,Tuesday,Deadlift,319.7,4,5,412.3,459,47,96,56.1,48.1,,,,,,,,,,,,,
2025-11-04,Tuesday,Deadlift,319.7,4,5,412.3,459,47,96,56.1,48.1,,,,,,,,,,,,,
2025-11-04,Tuesday,Deadlift,319.7,4,5,412.3,459,47,96,56.1,48.1,,,,,,,,,,,,,
2025-11-01,Saturday,Squat,292.1,1,6,328.5,485,75,68,57.8,39,,,,,,,,,,,,,
2025-11-01,Saturday,Squat,259,3,5,321.9,485,75,68,57.8,39,,,,,,,,,,,,,
2025-11-01,Saturday,Squat,259,3,5,321.9,485,75,68,57.8,39,,,,,,,,,,,,,
2025-11-01,Saturday,Squat,259,3,5,321.9,485,75,68,57.8,39,,,,,,,,,,,,,
2025-11-01,Saturday,Squat,259,3,5,321.9,485,75,68,57.8,39,,,,,,,,,,,,,
2025-11-01,Saturday,Deadlift,380.3,1,6,427.7,485,75,68,57.8,39,,,,,,,,,,,,,
2025-11-01,Saturday,Deadlift,330.7,3,5,410.1,485,75,68,57.8,39,,,,,,,,,,,,,
2025-11-01,Saturday,Deadlift,330.7,3,5,410.1,485,75,68,57.8,39,,,,,,,,,,,,,
2025-11-01,Saturday,Deadlift,330.7,3,5,410.1,485,75,68,57.8,39,,,,,,,,,,,,,
2025-10-31,Friday,Bench Press,192.9,1,6,220.5,315,26,48,56,42,,,,,,,,,,,,,
2025-10-31,Friday,Bench Press,165.3,4,5,211.6,315,26,48,56,42,,,,,,,,,,,,,
2025-10-31,Friday,Bench Press,165.3,4,5,211.6,315,26,48,56,42,,,,,,,,,,,,,
2025-10-31,Friday,Bench Press,165.3,4,5,211.6,315,26,48,56,42,,,,,,,,,,,,,
2025-10-31,Friday,Bench Press,165.3,4,5,211.6,315,26,48,56,42,,,,,,,,,,,,,
2025-10-29,Wednesday,Long Pause Bench,159.8,4,5,205,380,32,59,54,48,,,,,,,,,,,,,
2025-10-29,Wednesday,Long Pause Bench,159.8,4,5,205,380,32,59,54,48,,,,,,,,,,,,,
2025-10-29,Wednesday,Long Pause Bench,159.8,4,5,205,380,32,59,54,48,,,,,,,,,,,,,
2025-10-29,Wednesday,Long Pause Bench,159.8,4,5,205,380,32,59,54,48,,,,,,,,,,,,,
2025-10-29,Wednesday,Long Pause Bench,159.8,4,5,205,380,32,59,54,48,,,,,,,,,,,,,
2025-10-28,Tuesday,Pause Squat,242.5,2,4,304.2,320,4,64,49,70,,,,,,,,,,,,,
2025-10-28,Tuesday,Pause Squat,242.5,2,4,304.2,320,4,64,49,70,,,,,,,,,,,,,
2025-10-28,Tuesday,Deadlift,319.7,3,5,396.8,320,4,64,49,70,,,,,,,,,,,,,
2025-10-28,Tuesday,Deadlift,,,,,320,4,64,49,70,,,,,,,,,,,,,
2025-10-27,Monday,Touch and Go Bench,176.4,4,5,224.9,659,70,154,53,55.7,,,,,,,,,,,,,
